"",gene_symbol,GSM2114345,GSM2114346,GSM2114347,GSM2114348,GSM2114349,GSM2114350,GSM2114351,GSM2114352,GSM2114353,GSM2114354,GSM2114355,GSM2114356,GSM2114357,GSM2114358,GSM2114359,GSM2114360
ENSG00000235621,LINC00494,135.5053,17.6566,7.5985,164.6628,165.9992,52.1253,77.298,4.4623,62.1114,31.4036,10.9414,27.2061,116.6008,103.2195,137.9744,157.649
ENSG00000235631,RNF148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235643,LOC101929181,9.1398,13.2474,10.4118,8.2961,9.0906,9.1259,9.2095,12.2572,9.5543,2.1099,9.1094,8.1047,13.6987,6.3267,11.588,8.1869
ENSG00000235650,RPS18,7116.8336,6397.9753,1511.6419,2882.76,5309.4886,2361.5171,1920.3618,3399.2667,2973.9794,3746.1269,2650.326,2593.6487,6004.8273,3446.4028,4015.2648,2382.4244
ENSG00000235652,LOC100507557,295.2782,174.9498,343.3032,167.527,236.2004,260.6117,242.148,250.9771,262.754,225.8231,285.4641,200.216,336.531,134.8271,187.6819,242.0689
ENSG00000235657,HLA-A,16.0594,24720.2297,480.1929,14.4649,84902.5936,90.8959,47.5811,59959.0362,38685.2776,88.8788,15415.6276,29663.3478,114.3849,6.9874,18881.9115,152.6921
ENSG00000235658,ATAT1,23.3835,14.585,10.8365,8.0189,12.6574,15.8156,8.427,10.3431,8.0651,10.2409,3.908,10.8672,12.1726,5.8353,14.871,10.6152
ENSG00000235661,MIR670HG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235665,LINC00298,41.4408,36.8865,3.0204,6.8695,27.1335,9.0041,5.9956,11.1122,12.3989,10.4502,3.6848,2.3027,19.7888,10.681,8.0339,2.2882
ENSG00000235676,ABHD16A,470.6334,254.3431,432.8852,193.7161,645.868,328.5032,260.9853,733.8315,489.4519,263.8413,362.0111,418.7625,377.7458,306.4287,289.5624,306.0778
ENSG00000235680,HLA-G,0.1989,2.1945,0,0.3666,0.3644,0.5341,0.2057,0.2651,0,0,0,0.493,0,0.3749,0.2406,0
ENSG00000235687,LINC00993,0,0,0,0,1.3753,0,0,0.7481,0,0,0,0,0,0,0,0
ENSG00000235692,PFDN6,90.4791,104.173,51.0321,69.0964,102.8967,111.3501,42.8929,93.5651,78.7761,85.8017,36.2884,64.5695,122.0176,45.689,95.7084,75.3173
ENSG00000235696,C2,7.4029,19.157,9.3041,13.134,7.6858,5.3953,23.9302,30.1869,11.9647,13.3842,4.7435,14.713,14.1045,7.6548,8.3277,17.4946
ENSG00000235699,CXorf51B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235700,CYCSP52,8.8396,35.3933,1.9479,2.8941,7.7694,3.1499,4.2733,12.1786,8.9989,6.8453,3.8615,8.8631,10.9331,3.0089,8.617,8.1765
ENSG00000235703,LINC00894,221.406,140.4015,99.4799,128.6661,305.2908,230.0326,138.8314,190.5198,180.7346,166.9772,119.3679,167.8145,107.0747,91.5781,198.2982,149.7917
ENSG00000235706,DICER1-AS1,245.8883,193.5384,106.8722,209.7164,266.2575,203.3372,236.5446,263.9462,217.2412,142.8859,157.1065,147.7698,328.3256,83.3484,181.9284,127.9759
ENSG00000235708,COL11A2,15.0163,0.8664,3.6604,7.0416,0.8131,1.495,0,10.5435,2.4391,0,1.8912,0,6.0309,2.2767,0,1.9222
ENSG00000235711,ANKRD34C,1.9814,2.9628,2.9973,3.0343,5.007,3.0082,0.9848,3.0425,0.9953,2.9622,1.9495,2.0324,0.9986,0,0,1.007
ENSG00000235712,RXRB,36.4648,73.8507,16.7256,214.9743,38.9461,662.5244,15.7338,30.2743,338.1415,29.0859,16.5566,24.0089,526.9283,28.535,369.9478,20.8861
ENSG00000235715,PSMB8,540.704,152.2669,3281.5677,714.5025,1595.0106,1260.7924,2136.2115,1766.7769,301.5025,828.3108,1113.029,1062.6204,1586.6021,929.2523,257.7296,1330.9835
ENSG00000235718,MFRP,0,0,1.0014,0,0,0,0,0,0,0,1.2225,0,0,1.794,0,0
ENSG00000235722,TRIM31-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235740,PHACTR2-AS1,3.9556,2.9531,3.9868,5.0328,7.9846,3.0203,8.9418,1.0141,2.9869,9.862,1.9459,7.0894,9.975,2.0544,1.9896,4.0326
ENSG00000235744,HLA-DOA,446.2101,6.5185,10.719,344.9695,0,127.9147,118.5014,0.7585,1.0338,0,3.3032,64.0164,0,95.4593,178.5986,175.659
ENSG00000235750,KIAA0040,8091.139,1773.3209,5743.8153,5847.5011,7612.6452,7845.8743,6793.0517,10797.8052,8561.1451,5820.4614,3015.9625,5347.7927,6733.6243,4272.1985,4435.2231,5110.318
ENSG00000235754,APOM,0.2747,32.1837,17.631,0.4157,0.4436,0.2052,0.8842,11.1341,0.328,0.5233,23.3231,0.0073,1e-04,6.1838,20.9049,1.7024
ENSG00000235758,AGPAT1,297.0392,441.1678,451.8129,1.9308,335.919,312.1886,0.4217,19.5449,427.356,352.3515,231.6736,245.4121,513.1837,0,0.0569,342.4485
ENSG00000235760,HCG2040054,4.7029,4.3694,0,0.9384,3.1539,0.9934,0,0.9739,1.9188,1.8817,0,2.2477,6.6743,1.9307,3.4297,0
ENSG00000235770,LINC00607,3.4459,28.6281,1.3899,17.2799,2.8071,0.6982,8.2009,2.8244,2.9024,5.1892,0.6781,2.1202,2.7982,2.1511,12.3147,6.4688
ENSG00000235773,NRM,54.1245,35.6221,60.9808,43.5138,62.8831,66.9114,35.7345,60.2355,50.4177,36.7242,42.4584,46.711,70.1871,30.9188,30.4955,34.8127
ENSG00000235777,DPYD-AS2,7.9574,4.8866,7.9474,9.9068,6.949,3.0474,10.1483,2.028,9.9162,7.8573,6.8305,9.0182,4.9763,0,5.0281,5.037
ENSG00000235780,USP17L27,0,0.0889,0,0,0,0,0.0385,0,0.0863,0,0,0,0,0,0,0
ENSG00000235788,LINC01015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235812,ADAM21P1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0089
ENSG00000235821,IFITM4P,5.4082,3.6302,0,0,10.7911,0,0,0,3.5108,3.1621,2.1774,0.9956,0,0,0.7979,0
ENSG00000235824,LINC00837,7.2862,1.3716,2.7432,2.7484,7.1097,6.4054,9.8074,11.52,7.5221,9.804,9.6095,6.3422,14.2685,2.3594,14.1224,6.0824
ENSG00000235831,BHLHE40-AS1,56.5854,41.0445,26.813,20.9493,56.3813,31.3933,21.0043,45.7758,35.5073,27.23,26.927,34.6394,56.2178,30.4584,35.3236,25.8659
ENSG00000235834,LOC101928389,16.807,1.9678,15.942,12.0701,33.9181,9.067,14.9241,24.3397,12.9445,8.8744,1.9454,9.1104,18.9499,6.1599,5.9778,13.1086
ENSG00000235844,HLA-DPA1,481.4035,224.62,50.9402,259.4245,804.4401,243.9973,126.3412,269.8031,130.4135,199.0339,219.8186,151.0893,174.0653,181.5492,259.9209,346.5829
ENSG00000235849,HS6ST2-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235863,B3GALT4,135.3517,117.4205,140.9103,90.5949,135.468,89.6364,91.9967,69.6089,60.5001,55.8821,85.1585,86.4112,193.063,72.0586,81.8549,67.2849
ENSG00000235865,GSN-AS1,52.6283,26.8054,53.1235,23.4178,49.5182,35.6419,56.9362,33.8882,29.2622,38.2068,19.2379,29.4857,42.6776,15.1068,22.643,21.6
ENSG00000235875,ARHGEF7-AS2,0,0,0,0,0,0,0,0,0,0,0,1.0175,0,0,0,0
ENSG00000235884,LINC00941,3.0053,2.9759,0,3.2028,5.3993,5.5207,3.3857,6.3218,3.817,2.9911,1.5553,3.2408,1.8624,0,0.7866,3.946
ENSG00000235885,LOC101927661,11.0516,7.6059,3.114,1.5897,9.8918,3.1539,6.371,5.2817,10.3017,4.4214,5.2418,9.1705,9.5955,4.9108,2.8064,7.3859
ENSG00000235890,TSPEAR-AS1,15.7082,3.6212,2.1117,7.0664,36.4665,4.6772,17.6429,5.9367,1.2195,9.9598,0.5963,11.3754,73.3025,16.7793,20.0921,38.6684
ENSG00000235897,TM4SF19-AS1,57.5402,66.2949,39.0067,35.6827,40.9259,64.6578,33.0166,65.576,55.05,44.0669,58.6056,59.6666,47.9515,24.5923,57.9799,35.1844
ENSG00000235899,LINC01564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235903,CPB2-AS1,18.5898,2.0381,3.4299,0.7393,10.2579,3.8774,1.415,3.5442,6.2134,10.2126,19.2103,6.1455,12.0463,1.4123,3.595,7.1489
ENSG00000235905,TRIM15,0,0.1091,0.2212,1.9561,1.8102,0.0973,0.1917,0.0982,4.5894,0.8765,0.1077,0.1964,0.2901,2.7234,0.2194,0.7796
ENSG00000235910,APOA1-AS,12.7727,13.6053,12.8384,3.9507,8.8662,9.2243,13.4235,5.0737,4.9907,6.8753,9.6639,8.9953,13.9201,2.0251,5.1813,11.1541
ENSG00000235914,MACROD2-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235915,LST1,10.5219,0.4444,523.2227,320.3461,15.5463,792.8338,376.8856,957.8294,25.6758,26.8129,3.0754,717.6983,753.0985,374.7918,10.3138,11.5928
ENSG00000235925,LY6G6C,3.4717,0,0,4.26,4.1361,39.8327,30.8835,5.8782,5.394,0,11.0364,7.3815,33.9767,0,1.1592,6.7426
ENSG00000235927,NEXN-AS1,10.6901,19.2309,10.2832,13.5721,24.2844,14.0887,10.2571,14.7386,18.124,12.2273,3.1131,15.0707,17.3403,5.4969,8.0505,10.5981
ENSG00000235931,LINC01553,5.0014,5.6652,2.221,4.5459,7.8324,1.177,4.994,6.1714,9.218,7.3999,5.6607,3.6618,19.7261,4.4101,12.3057,6.871
ENSG00000235941,HSPA1A,0.4839,0,20233.7412,3676.7702,3888.6444,0,193.6637,7452.937,14.0909,2690.8061,3498.6598,5060.5185,11701.6341,3173.0556,1982.663,4e-04
ENSG00000235942,LCE6A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235947,EGOT,1.9766,2.9502,0.9959,1.0051,4.9853,0,3.9831,4.056,3.9825,0.9858,6.8066,0,1.9942,0,0.9972,0
ENSG00000235954,TTC28-AS1,335.9062,347.6034,137.3501,205.4911,304.8053,259.4032,120.8676,230.1338,208.6447,186.6457,147.1119,226.5496,293.3977,172.0973,260.645,207.7631
ENSG00000235956,PRRT1,0.9083,1.8236,0.8424,0.7199,0.7897,0.9786,0.6102,2.0077,1.5692,1.608,0.383,1.5358,9.9301,1.1632,1.6574,1.342
ENSG00000235958,UBOX5-AS1,40.4318,24.9826,19.8043,10.2928,30.1574,13.0476,20.7424,32.5101,17.9248,22.5141,49.0526,18.4715,24.0594,19.6738,17.749,12.893
ENSG00000235960,TRIM15,1.0378,0.1125,0.2274,1.1336,0.9737,0.1004,0.1979,0.1013,0.8723,0.6758,0.1112,0.2026,0.2983,0.6489,0.2264,0.8045
ENSG00000235961,PNMA6A,10.8957,19.7303,0.9985,0,24.4785,0,0,7.1059,0,13.9515,1.9491,28.4204,28.9675,32.9477,25.7991,0
ENSG00000235966,OR12D2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235984,GPC5-AS1,0,0,0,0,0,0,0,0,0,0.9877,0,0,0,0,0,0
ENSG00000235985,AIF1,497.5578,236.1155,281.9034,473.5069,871.7014,1305.1384,656.0057,1325.7943,595.3899,330.3838,529.0405,735.0731,671.513,675.6814,603.5042,587.9213
ENSG00000235986,GNL1,32.2032,34.254,12.063,17.7338,23.1132,19.5235,12.97,21.4422,38.4236,34.9865,21.6918,13.8192,12.7927,31.5003,21.6013,27.3811
ENSG00000235989,MORC2-AS1,20.6522,13.7769,8.3979,14.1187,19.0105,11.5017,27.0476,13.4279,13.0994,29.6603,10.0551,13.201,36.5361,14.3536,23.4576,1.0008
ENSG00000236008,LOC101929567,107.0881,115.7897,230.8633,79.7456,150.6452,111.5808,182.7527,88.7245,142.1269,133.3487,199.1244,124.4656,187.5263,126.7857,169.3945,136.018
ENSG00000236011,GPANK1,0,67.3298,0,6.5714,0,9.8582,0,0,0,0,0,0,16.6313,0,0,0
ENSG00000236013,LOC100507477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236014,VPS52,233.207,328.1482,19.306,160.7665,31.4293,357.1285,101.0107,32.6521,176.115,182.9393,15.4165,138.0089,34.3649,25.9316,371.109,144.9362
ENSG00000236019,DDX39B-AS1,2.507,1.475,0.7835,0.8759,1.0392,1.8344,0.994,0.8396,2.2363,1.2861,1.1921,0.4124,3.0545,0.9532,1.1483,0.4836
ENSG00000236024,PRRX2-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236027,PATE3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236030,LINC01036,2.0724,0.9791,0,4.5366,2.2289,4.39,1.1249,1.0839,2.2231,2.1131,0,0,1.0129,0,0,0
ENSG00000236032,OR5H14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236036,LINC00445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236039,LOC101927630,9.8108,36.8919,18.6763,15.4628,12.7934,20.3883,14.0447,17.4265,19.792,17.2338,8.6736,23.5111,52.0557,17.8598,21.6091,15.7639
ENSG00000236049,LOC101929260,1.9772,3.9392,0,0,0,0,0.9877,0,1.9884,1.9712,0,2.0266,0.9968,0,0.9887,1.0063
ENSG00000236051,MYCBP2-AS1,20.9541,28.0314,7.229,13.4702,19.3292,6.0574,17.4378,22.234,9.0818,22.347,22.0448,5.6746,18.3557,9.6173,15.8926,15.9764
ENSG00000236063,ABHD16A,470.6005,254.3903,433.0519,193.6813,645.8942,328.4582,260.9436,734.258,489.3617,263.7388,361.9738,418.7117,377.8003,306.3016,289.3691,305.9191
ENSG00000236064,LOC101928335,26.5677,21.4217,12.6455,16.6403,38.2922,36.0522,47.333,30.6996,30.8505,28.3027,35.699,33.0385,24.6632,11.3792,19.448,27.4471
ENSG00000236076,LINC01072,0.9912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236078,LINC01447,12.3618,11.9895,8.445,12.5834,18.7121,16.2729,14.34,19.7715,10.1946,9.3793,11.5098,11.184,12.9881,5.7289,5.4987,3.3519
ENSG00000236081,ELFN1-AS1,1.962,9.7088,0,0.9877,2.9539,1.0172,2.0409,1.0108,1.9918,2.9374,0.9659,0,1.9841,0,1.0261,0
ENSG00000236088,COX10-AS1,277.0928,285.266,102.5447,191.7492,268.6043,216.3384,119.1166,213.0767,202.1519,263.5945,141.9098,186.4017,256.4962,124.6462,320.2881,221.2787
ENSG00000236091,LOC340581,0,0,0,0,0.9997,0,0,0,0,0.9906,0,0,0,0,0,0
ENSG00000236094,LINC00545,0.9802,0,2.3914,1.9519,0,0,1.057,1.0151,0,0.9803,0,0,0,0,0,0
ENSG00000236104,ZBTB22,255.7442,111.1811,18.4711,262.5713,310.64,434.6166,13.164,12.8598,260.3059,165.0409,4.278,40.6657,256.5747,23.0302,394.3997,205.0167
ENSG00000236107,LOC101929680,26.3714,30.3553,43.7872,13.3098,36.1231,13.8729,21.8952,44.1761,22.1494,20.6222,14.5886,5.2538,19.1436,14.3415,23.2682,14.1748
ENSG00000236109,LOC105373525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236125,USP17L4,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236126,CT47A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236137,LOC101929099,15.5214,20.9999,16.7931,5.4542,28.3275,12.4679,5.1327,16.7596,21.9661,16.2263,15.533,13.7842,13.6867,5.5854,32.1852,12.3341
ENSG00000236144,TMEM147-AS1,391.5422,408.7291,126.0268,240.043,395.0014,189.1626,151.9259,205.0132,250.4155,310.6398,112.3501,159.5339,314.6057,182.076,226.6046,204.9328
ENSG00000236149,ABCF1,348.4745,351.5631,300.5061,231.6734,313.4767,161.995,158.4804,193.4944,258.6955,237.9189,30.3365,247.6244,336.9234,214.5493,153.0461,229.4797
ENSG00000236155,LOC101928303,17.7394,14.8791,6.3108,9.5617,8.628,10.6449,4.3832,12.9638,9.3872,11.3492,3.7685,8.4314,17.2708,8.2244,6.8397,9.14
ENSG00000236172,MIR7515HG,1.0247,2.2621,0,0,2.7777,1.0079,1.1235,1.9912,0,2.7616,0.994,0,1.0086,0,1.1258,1.0403
ENSG00000236177,HLA-DPA1,495.3163,273.0182,31.3282,488.1301,609.9313,435.1111,229.8934,277.6396,198.7192,204.768,142.8941,155.4881,179.0964,163.3546,538.3271,418.4007
ENSG00000236178,VARS2,34.022,42.9525,14.923,11.1999,17.2747,15.0979,2.3577,5.3882,12.4739,19.7301,11.3104,10.0308,19.1051,0.3638,7.1426,17.5626
ENSG00000236183,LY6G6C,6.0536,0,0,8.9773,9.9759,7.9211,45.9533,10.2028,9.6517,0,21.8854,6.1017,33.1059,5.2753,3.4406,11.7336
ENSG00000236188,PRKX-AS1,0.9816,5.8183,1.972,1.9692,2.9491,2.056,4.1564,1.0147,4.9927,1.9632,3.8619,1.9947,1.9879,1.0103,3.1292,3.0452
ENSG00000236196,NFKBIL1,41.1301,45.9331,64.7979,44.3394,23.7728,58.8288,35.5672,62.8797,55.7238,41.986,14.6756,37.9346,73.4326,30.1434,21.7253,17.7826
ENSG00000236202,GRM7-AS1,4.785,0,1.7532,0.8723,0.873,2.7727,0,0.9057,4.4613,0,0,1.7716,0,0.8976,0.9438,0
ENSG00000236204,LINC01376,13.5793,14.0757,9.9629,8.7597,4.0451,1.6536,9.3492,2.6245,7.9781,2.6205,6.8452,3.2637,8.4655,2.2658,2.9046,2.9474
ENSG00000236221,TNXB,0,0,0,0,0,3.1105,0,0,0,0,0,0,0,0,0.4004,0
ENSG00000236222,WDR46,482.3068,420.7865,176.8057,217.8581,93.1359,401.3044,52.2022,40.9258,211.646,185.4195,92.8862,238.1193,437.81,61.3013,404.9563,176.0637
ENSG00000236227,BRD2,250.2234,679.2785,318.0244,405.2209,394.635,625.5275,503.9748,275.5304,386.177,896.0147,600.2817,174.1686,256.3665,261.1972,6.4648,70.507
ENSG00000236236,TNXB,0,0.6141,0.9823,0,11.4953,0,0,17.649,0,3.9645,0,21.4459,27.0325,8.2069,5.0139,0
ENSG00000236237,LTB,757.3597,189.2926,380.0453,431.8574,1014.1621,673.2573,314.3741,546.8258,572.1647,522.7273,247.5608,585.0436,790.3029,472.3433,405.7722,388.0987
ENSG00000236242,MYO16-AS1,16.7259,0,5.9347,1.9794,7.8949,6.1503,0,0,4.9955,1.9669,2.9034,5.0063,10.9506,0,3.1058,5.0739
ENSG00000236250,STK19,92.2208,103.7657,92.104,50.5545,79.4375,93.9157,42.4666,165.379,57.7248,71.443,92.2326,90.5528,98.0237,31.3766,51.3431,62.9425
ENSG00000236251,HSPA1L,69.6187,24.1764,105.3123,25.1205,38.3348,78.5747,21.2616,45.6201,16.2992,55.7654,37.0246,34.7602,60.417,47.5944,24.6224,76.0739
ENSG00000236252,LOC101928381,3.5542,0,1.84,0,0,0,0,0,0.0438,9.3503,1.3622,0,0,0,0,2.7054
ENSG00000236253,SLC25A3P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236256,DIAPH2-AS1,14.3441,10.0726,12.4357,9.5825,13.0712,7.5272,11.4071,17.7192,13.9647,7.6668,12.4754,11.2729,13.8039,8.007,12.0076,2.8376
ENSG00000236268,LINC01361,2.9859,7.8998,1.9923,6.0324,4.9864,14.11,5.9749,6.4435,8.15,6.9016,3.8903,3.065,12.1665,4.1052,1.0027,7.0594
ENSG00000236271,FLOT1,136.5158,40.3423,278.5921,29.5195,289.9113,402.4784,132.7386,453.3907,41.2319,74.0739,60.8997,264.06,94.5003,397.2681,281.5004,63.5506
ENSG00000236272,LOC105373051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236279,CLEC2L,34.8635,50.2303,34.335,8.4139,22.14,3.8396,6.4278,6.0234,23.504,6.755,0,46.2909,17.3764,5.8989,6.417,5.3761
ENSG00000236287,ZBED5,2404.4914,1321.0528,804.0263,1753.9134,2271.0772,1705.4451,1237.0644,1656.7877,1804.2674,1410.2257,810.8125,1318.8576,1894.9393,1261.5288,1906.3444,1617.2271
ENSG00000236289,GACAT3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236292,LOC105372918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236296,GUSBP5,23.4314,25.6065,14.9079,19.4772,12.7733,12.6366,8.062,12.824,16.8169,22.7307,7.5141,26.5402,6.3386,10.4273,17.5176,14.7744
ENSG00000236301,MRGPRG-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236306,LINC01241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236311,TLX1NB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236315,NCR3,94.0297,23.9995,6.3046,20.19,40.6849,8.5464,15.5029,24.9954,14.6676,15.6364,9.6718,16.6173,62.9905,26.1645,17.8613,41.4167
ENSG00000236320,SLFN14,169.6534,92.6448,22.9565,96.5272,88.4688,42.1701,32.6006,59.8271,62.3382,119.9751,40.5518,46.7653,117.3304,22.4594,33.3207,38.73
ENSG00000236333,TRHDE-AS1,11.7529,51.4942,8.2816,5.7831,72.002,31.6529,9.7876,25.3042,36.1541,49.3884,10.2009,9.0622,38.7501,4.1081,7.7496,9.7512
ENSG00000236334,PPIAL4G,70.2023,39.799,64.3168,54.3065,79.3424,67.2634,69.461,75.9126,73.1983,67.8989,69.433,77.8383,109.8639,53.0937,55.9717,56.1176
ENSG00000236340,LOC101928333,0,0,0.9969,2.0143,0,1.012,0,2.0277,0,1.052,1.946,2.2029,3.0158,0,1.1035,0.9575
ENSG00000236342,ABCF1,23.0082,155.4403,28.3105,18.6492,25.7085,164.3528,118.4933,232.0001,22.7994,18.1792,212.862,19.7803,32.9397,10.9693,91.2834,18.2404
ENSG00000236346,NFKBIL1,41.1183,45.9238,64.7856,44.3283,23.7634,58.8463,35.6057,62.8614,55.719,41.9778,14.7491,37.9273,73.4336,30.1414,21.7241,17.7757
ENSG00000236353,PBX2,422.049,141.4876,364.7114,413.8737,3012.2981,268.9418,448.3831,1589.3205,249.359,210.293,151.4656,673.1009,514.8703,249.2025,733.2923,1546.7746
ENSG00000236362,GAGE4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236366,LOC153910,0,0.9879,3.1013,2.0325,0.9886,0,6.3515,2.2627,4.5898,1.0047,1.2679,0,2.9954,1.5468,0,1.1896
ENSG00000236371,CT47A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236372,LOC101927660,3.9596,0.9859,0.9979,1.0088,1.9993,1.0055,1.9809,3.0434,0,0,1.9479,0,12.9773,0,0,0
